id,page,column,line,date,rank,quote,source,authority,role,represents,represents_in,title,honorific,is_member
aves_aa_4R_1459_0042,1,2,12,1459,41,Conrat Klye,doc_01,aves_aa_4R_auth_0694,group_49,group_31,group_01,,,
aves_aa_4R_1459_0043,1,2,14,1459,42,Hanns von Marckoltzheim,doc_01,aves_aa_4R_auth_0610,group_49,group_32,group_01,,,
aves_aa_4R_1460_0005,191,1,5,1460,4,her Jacob Wurmsser der ammeister,doc_01,aves_aa_4R_auth_0522,group_48,,group_01,group_51,,
aves_aa_4R_1460_0016,191,1,16,1460,15,Claus Ingolt,doc_01,aves_aa_4R_auth_0702,group_49,group_05,group_01,,,
aves_aa_4R_1460_0017,191,1,17,1460,16,Uͦlrich Bùrer,doc_01,aves_aa_4R_auth_0662,group_49,group_06,group_01,,,
aves_aa_4R_1460_0018,191,1,18,1460,17,Claus von Berse,doc_01,aves_aa_4R_auth_0642,group_49,group_07,group_01,,,
aves_aa_4R_1460_0019,191,1,19,1460,18,Peter Snelle,doc_01,aves_aa_4R_auth_0703,group_49,group_08,group_01,,,
aves_aa_4R_1460_0020,191,1,20,1460,19,Claus Biderman,doc_01,aves_aa_4R_auth_0452,group_49,group_09,group_01,,,
aves_aa_4R_1460_0021,191,1,21,1460,20,Hanns Mỳnner,doc_01,aves_aa_4R_auth_0546,group_49,group_10,group_01,,,
aves_aa_4R_1460_0022,191,1,22,1460,21,Conrat Duntzenheim,doc_01,aves_aa_4R_auth_0695,group_49,group_11,group_01,,,
aves_aa_4R_1460_0023,191,1,23,1460,22,Hanns Leitgast,doc_01,aves_aa_4R_auth_0704,group_49,group_12,group_01,,,
aves_aa_4R_1460_0024,191,1,24,1460,23,Ludeman Franckenheim,doc_01,aves_aa_4R_auth_0705,group_49,group_13,group_01,,,
aves_aa_4R_1460_0025,191,1,25,1460,24,Hanns Sleht,doc_01,aves_aa_4R_auth_0696,group_49,group_14,group_01,,,
aves_aa_4R_1460_0026,191,1,26,1460,25,Heinrich Bretteler,doc_01,aves_aa_4R_auth_0563,group_49,group_15,group_01,,,
aves_aa_4R_1460_0027,191,1,27,1460,26,Hanns Brant genant Spirer,doc_01,aves_aa_4R_auth_0697,group_49,group_16,group_01,,,
aves_aa_4R_1460_0028,191,1,28,1460,27,Bernhart Scholle,doc_01,aves_aa_4R_auth_0698,group_49,group_17,group_01,,,
aves_aa_4R_1460_0029,191,1,29,1460,28,Claus Bintz,doc_01,aves_aa_4R_auth_0699,group_49,group_18,group_01,,,
aves_aa_4R_1460_0030,191,1,30,1460,29,Claus Wolff,doc_01,aves_aa_4R_auth_0668,group_49,group_19,group_01,,,
aves_aa_4R_1460_0031,191,1,31,1460,30,Hanns Hertzog,doc_01,aves_aa_4R_auth_0616,group_49,group_20,group_01,,,
aves_aa_4R_1460_0032,191,1,32,1460,31,Heinrich Birboͧm,doc_01,aves_aa_4R_auth_0502,group_49,group_21,group_01,,,
aves_aa_4R_1460_0033,191,1,33,1460,32,Hanns Ersam,doc_01,aves_aa_4R_auth_0617,group_49,group_22,group_01,,,
aves_aa_4R_1460_0034,191,1,34,1460,33,Uͦlrich von Sant Arbogast,doc_01,aves_aa_4R_auth_0659,group_49,group_23,group_01,,,
aves_aa_4R_1460_0035,191,1,35,1460,34,Bernhart Scherer,doc_01,aves_aa_4R_auth_0706,group_49,group_24,group_01,,,
aves_aa_4R_1460_0036,191,1,36,1460,35,her Hanns Trachenfeils,doc_01,aves_aa_4R_auth_0493,group_49,group_25,group_01,group_51,,
aves_aa_4R_1460_0037,191,1,37,1460,36,Hanns Spiegel,doc_01,aves_aa_4R_auth_0505,group_49,group_26,group_01,,,
aves_aa_4R_1460_0038,191,1,39,1460,37,Diebolt Brant der eilter,doc_01,aves_aa_4R_auth_0506,group_49,group_27,group_01,,,
aves_aa_4R_1460_0039,191,2,2,1460,38,Hanns Schertzheim,doc_01,aves_aa_4R_auth_0700,group_49,group_28,group_01,,,
aves_aa_4R_1460_0040,191,2,3,1460,39,Claus Herbst,doc_01,aves_aa_4R_auth_0660,group_49,group_29,group_01,,,
aves_aa_4R_1460_0041,191,2,4,1460,40,Laurentz von Illekirch,doc_01,aves_aa_4R_auth_0701,group_49,group_30,group_01,,,
aves_aa_4R_1460_0042,191,2,5,1460,41,Diebolt Hetteman,doc_01,aves_aa_4R_auth_0598,group_49,group_31,group_01,,,
aves_aa_4R_1460_0043,191,2,7,1460,42,Hanns von Marckoltzheim,doc_01,aves_aa_4R_auth_0610,group_49,group_32,group_01,,,
aves_aa_4R_1461_0005,192,1,5,1461,4,her Wilhelm Betscholt der ammeister,doc_01,aves_aa_4R_auth_0509,group_48,,group_01,group_51,,
aves_aa_4R_1461_0016,192,1,16,1461,15,Peter Arge,doc_01,aves_aa_4R_auth_0661,group_49,group_05,group_01,,,
aves_aa_4R_1461_0017,192,1,17,1461,16,Uͦlrich Bùrer,doc_01,aves_aa_4R_auth_0662,group_49,group_06,group_01,,,
aves_aa_4R_1461_0018,192,1,18,1461,17,Claus von Berse,doc_01,aves_aa_4R_auth_0642,group_49,group_07,group_01,,,
aves_aa_4R_1461_0019,192,1,19,1461,18,Peter Snelle,doc_01,aves_aa_4R_auth_0703,group_49,group_08,group_01,,,
aves_aa_4R_1461_0020,192,1,20,1461,19,Claus Biderman,doc_01,aves_aa_4R_auth_0452,group_49,group_09,group_01,,,
aves_aa_4R_1461_0021,192,1,21,1461,20,Thoman Volmar,doc_01,aves_aa_4R_auth_0707,group_49,group_10,group_01,,,
aves_aa_4R_1461_0022,192,1,22,1461,21,Claus Boͧmgarter,doc_01,aves_aa_4R_auth_0554,group_49,group_11,group_01,,,
aves_aa_4R_1461_0023,192,1,23,1461,22,Claus Leitgast,doc_01,aves_aa_4R_auth_0708,group_49,group_12,group_01,,,
aves_aa_4R_1461_0024,192,1,24,1461,23,Ludman Franckenheim,doc_01,aves_aa_4R_auth_0705,group_49,group_13,group_01,,,
aves_aa_4R_1461_0025,192,1,25,1461,24,Andres Volck,doc_01,aves_aa_4R_auth_0709,group_49,group_14,group_01,,,
aves_aa_4R_1461_0026,192,1,26,1461,25,Heinrich Bretteler,doc_01,aves_aa_4R_auth_0563,group_49,group_15,group_01,,,
aves_aa_4R_1461_0027,192,1,27,1461,26,Claus Wissensee,doc_01,aves_aa_4R_auth_0548,group_49,group_16,group_01,,,
aves_aa_4R_1461_0028,192,1,28,1461,27,Michel Ripel,doc_01,aves_aa_4R_auth_0488,group_49,group_17,group_01,,,
aves_aa_4R_1461_0029,192,1,29,1461,28,Claus Beingewant,doc_01,aves_aa_4R_auth_0644,group_49,group_18,group_01,,,
aves_aa_4R_1461_0030,192,1,30,1461,29,Claus Wolff,doc_01,aves_aa_4R_auth_0668,group_49,group_19,group_01,,,
aves_aa_4R_1461_0031,192,1,31,1461,30,Heinrich Arge,doc_01,aves_aa_4R_auth_0710,group_49,group_20,group_01,,,
aves_aa_4R_1461_0032,192,1,32,1461,31,her Hanns Melbruͤ altammeister,doc_01,aves_aa_4R_auth_0549,group_49,group_21,group_01,group_51,group_52,
aves_aa_4R_1461_0033,192,1,33,1461,32,Hanns Ersam,doc_01,aves_aa_4R_auth_0617,group_49,group_22,group_01,,,
aves_aa_4R_1461_0034,192,1,34,1461,33,Hanns Diebolt Brùchel,doc_01,aves_aa_4R_auth_0671,group_49,group_23,group_01,,,
aves_aa_4R_1461_0035,192,1,35,1461,34,Bernhart Scherer,doc_01,aves_aa_4R_auth_0706,group_49,group_24,group_01,,,
aves_aa_4R_1461_0036,192,1,36,1461,35,her Hanns Trachenfeils altammeister,doc_01,aves_aa_4R_auth_0493,group_49,group_25,group_01,group_51,group_52,
aves_aa_4R_1461_0037,192,1,37,1461,36,Peter von Korck,doc_01,aves_aa_4R_auth_0531,group_49,group_26,group_01,,,
aves_aa_4R_1461_0038,192,1,38,1461,37,Diebolt Brant der eilter,doc_01,aves_aa_4R_auth_0506,group_49,group_27,group_01,,,
aves_aa_4R_1461_0039,192,1,39,1461,38,Peter Gries,doc_01,aves_aa_4R_auth_0711,group_49,group_28,group_01,,,
aves_aa_4R_1461_0040,192,2,2,1461,39,Claus Herbst,doc_01,aves_aa_4R_auth_0660,group_49,group_29,group_01,,,
aves_aa_4R_1461_0041,192,2,3,1461,40,Sỳmont Voͤrster,doc_01,aves_aa_4R_auth_0568,group_49,group_30,group_01,,,
aves_aa_4R_1461_0042,192,2,5,1461,41,Diebolt Hetteman,doc_01,aves_aa_4R_auth_0598,group_49,group_31,group_01,,,
aves_aa_4R_1461_0043,192,2,7,1461,42,Hanns Steinhart,doc_01,aves_aa_4R_auth_0681,group_49,group_32,group_01,,,
aves_aa_4R_1462_0005,193,1,5,1462,4,her Hanns Lumbart der ammeister,doc_01,aves_aa_4R_auth_0360,group_48,,group_01,group_51,,
aves_aa_4R_1462_0016,193,2,11,1462,15,Peter Arge,doc_01,aves_aa_4R_auth_0661,group_49,group_05,group_01,,,
aves_aa_4R_1462_0017,193,1,6,1462,16,Claus Linser,doc_01,aves_aa_4R_auth_0348,group_49,group_06,group_01,,,
aves_aa_4R_1462_0018,193,1,7,1462,17,Hanns von Berse,doc_01,aves_aa_4R_auth_0384,group_49,group_07,group_01,,,
aves_aa_4R_1462_0019,193,1,8,1462,18,Hanns von Dalheim,doc_01,aves_aa_4R_auth_0712,group_49,group_08,group_01,,,
aves_aa_4R_1462_0020,193,1,9,1462,19,Hanns Armbruster vor dem pfennigturn,doc_01,aves_aa_4R_auth_0713,group_49,group_09,group_01,,,
aves_aa_4R_1462_0021,193,1,11,1462,20,Thoman Volmar,doc_01,aves_aa_4R_auth_0707,group_49,group_10,group_01,,,
aves_aa_4R_1462_0022,193,1,12,1462,21,Claus Boͧmgarter,doc_01,aves_aa_4R_auth_0554,group_49,group_11,group_01,,,
aves_aa_4R_1462_0023,193,1,13,1462,22,Michel von Molsheim,doc_01,aves_aa_4R_auth_0573,group_49,group_12,group_01,,,
aves_aa_4R_1462_0024,193,1,14,1462,23,Ludeman Kannengiesser,doc_01,aves_aa_4R_auth_0714,group_49,group_13,group_01,,,
aves_aa_4R_1462_0025,193,1,15,1462,24,Andres Volck,doc_01,aves_aa_4R_auth_0709,group_49,group_14,group_01,,,
aves_aa_4R_1462_0026,193,1,16,1462,25,Heinrich Bisinger,doc_01,aves_aa_4R_auth_0715,group_49,group_15,group_01,,,
aves_aa_4R_1462_0027,193,1,17,1462,26,Claus Wissensee,doc_01,aves_aa_4R_auth_0548,group_49,group_16,group_01,,,
aves_aa_4R_1462_0028,193,1,18,1462,27,Michel Ripel,doc_01,aves_aa_4R_auth_0488,group_49,group_17,group_01,,,
aves_aa_4R_1462_0029,193,1,19,1462,28,Claus Beingewant,doc_01,aves_aa_4R_auth_0644,group_49,group_18,group_01,,,
aves_aa_4R_1462_0030,193,1,20,1462,29,Conrat von Bitsch,doc_01,aves_aa_4R_auth_0716,group_49,group_19,group_01,,,
aves_aa_4R_1462_0031,193,1,21,1462,30,Heinrich Arge,doc_01,aves_aa_4R_auth_0710,group_49,group_20,group_01,,,
aves_aa_4R_1462_0032,193,1,22,1462,31,her Hanns Melbruͤ altammeister,doc_01,aves_aa_4R_auth_0549,group_49,group_21,group_01,group_51,group_52,
aves_aa_4R_1462_0033,193,1,23,1462,32,Fridrich Wolff,doc_01,aves_aa_4R_auth_0670,group_49,group_22,group_01,,,
aves_aa_4R_1462_0034,193,1,24,1462,33,Hanns Diebolt Brùchel,doc_01,aves_aa_4R_auth_0671,group_49,group_23,group_01,,,
aves_aa_4R_1462_0035,193,1,25,1462,34,Peter Schùbel,doc_01,aves_aa_4R_auth_0647,group_49,group_24,group_01,,,
aves_aa_4R_1462_0036,193,1,26,1462,35,Hanns Herbst,doc_01,aves_aa_4R_auth_0692,group_49,group_25,group_01,,,
aves_aa_4R_1462_0037,193,1,27,1462,36,Peter von Korck,doc_01,aves_aa_4R_auth_0531,group_49,group_26,group_01,,,
aves_aa_4R_1462_0038,193,1,28,1462,37,Fridel Sidenfaden,doc_01,aves_aa_4R_auth_0551,group_49,group_27,group_01,,,
aves_aa_4R_1462_0039,193,1,29,1462,38,Peter Gries,doc_01,aves_aa_4R_auth_0711,group_49,group_28,group_01,,,
aves_aa_4R_1462_0040,193,1,30,1462,39,Claus Schoffmeiger,doc_01,aves_aa_4R_auth_0717,group_49,group_29,group_01,,,
aves_aa_4R_1462_0041,193,1,31,1462,40,Sỳmont Voͤrster,doc_01,aves_aa_4R_auth_0568,group_49,group_30,group_01,,,
aves_aa_4R_1462_0042,193,1,32,1462,41,Leonhart Spitznagel,doc_01,aves_aa_4R_auth_0718,group_49,group_31,group_01,,,
aves_aa_4R_1462_0043,193,1,33,1462,42,Hanns Steinhart,doc_01,aves_aa_4R_auth_0681,group_49,group_32,group_01,,,
aves_aa_4R_1463_0005,194,1,5,1463,4,her Jacob Ammelung der ammeister,doc_01,aves_aa_4R_auth_0719,group_48,,group_01,group_51,,
aves_aa_4R_1463_0015,194,1,15,1463,14,her Jacob Wurmsser altammeister,doc_01,aves_aa_4R_auth_0522,group_49,group_05,group_01,group_51,group_52,
aves_aa_4R_1463_0016,194,1,16,1463,15,Claus Linser,doc_01,aves_aa_4R_auth_0348,group_49,group_06,group_01,,,
aves_aa_4R_1463_0017,194,1,17,1463,16,Hanns von Berse,doc_01,aves_aa_4R_auth_0384,group_49,group_07,group_01,,,
aves_aa_4R_1463_0018,194,1,18,1463,17,Hanns von Dalheim,doc_01,aves_aa_4R_auth_0712,group_49,group_08,group_01,,,
aves_aa_4R_1463_0019,194,1,19,1463,18,Hanns Armbruster vor dem pfennigturn,doc_01,aves_aa_4R_auth_0713,group_49,group_09,group_01,,,
aves_aa_4R_1463_0020,194,1,20,1463,19,Diebolt Reimbolt,doc_01,aves_aa_4R_auth_0561,group_49,group_10,group_01,,,
aves_aa_4R_1463_0021,194,1,21,1463,20,Adam Mesener,doc_01,aves_aa_4R_auth_0720,group_49,group_11,group_01,,,
aves_aa_4R_1463_0022,194,1,22,1463,21,Michel von Molsheim,doc_01,aves_aa_4R_auth_0573,group_49,group_12,group_01,,,
aves_aa_4R_1463_0023,194,1,23,1463,22,Ludeman Kannengiesser,doc_01,aves_aa_4R_auth_0714,group_49,group_13,group_01,,,
aves_aa_4R_1463_0024,194,1,24,1463,23,Hanns Croßwilre,doc_01,aves_aa_4R_auth_0636,group_49,group_14,group_01,,,
aves_aa_4R_1463_0025,194,1,25,1463,24,Heinrich Bisinger,doc_01,aves_aa_4R_auth_0715,group_49,group_15,group_01,,,
aves_aa_4R_1463_0026,194,1,26,1463,25,Walther Vogt,doc_01,aves_aa_4R_auth_0676,group_49,group_16,group_01,,,
aves_aa_4R_1463_0027,194,1,27,1463,26,Claus Boͤsche,doc_01,aves_aa_4R_auth_0721,group_49,group_17,group_01,,,
aves_aa_4R_1463_0028,194,1,28,1463,27,Adam Wipolt,doc_01,aves_aa_4R_auth_0722,group_49,group_18,group_01,,,
aves_aa_4R_1463_0029,194,1,29,1463,28,Conrat von Bitsch,doc_01,aves_aa_4R_auth_0716,group_49,group_19,group_01,,,
aves_aa_4R_1463_0030,194,1,30,1463,29,Jacob Gisebreht,doc_01,aves_aa_4R_auth_0723,group_49,group_20,group_01,,,
aves_aa_4R_1463_0031,194,1,31,1463,30,Claus Dohssenheim,doc_01,aves_aa_4R_auth_0627,group_49,group_21,group_01,,,
aves_aa_4R_1463_0032,194,1,32,1463,31,Fridrich Wolff,doc_01,aves_aa_4R_auth_0670,group_49,group_22,group_01,,,
aves_aa_4R_1463_0033,194,1,33,1463,32,Heinrich Metziger,doc_01,aves_aa_4R_auth_0638,group_49,group_23,group_01,,,
aves_aa_4R_1463_0034,194,1,34,1463,33,Peter Schùbel,doc_01,aves_aa_4R_auth_0647,group_49,group_24,group_01,,,
aves_aa_4R_1463_0035,194,1,35,1463,34,Hanns Herbst,doc_01,aves_aa_4R_auth_0692,group_49,group_25,group_01,,,
aves_aa_4R_1463_0036,194,1,36,1463,35,Hanns Umb und Umb,doc_01,aves_aa_4R_auth_0648,group_49,group_26,group_01,,,
aves_aa_4R_1463_0037,194,1,37,1463,36,Fridel Sidenfaden,doc_01,aves_aa_4R_auth_0551,group_49,group_27,group_01,,,
aves_aa_4R_1463_0038,194,1,38,1463,37,Hanns Spilman,doc_01,aves_aa_4R_auth_0518,group_49,group_28,group_01,,,
aves_aa_4R_1463_0039,194,2,2,1463,38,Claus Schoffmeiger,doc_01,aves_aa_4R_auth_0717,group_49,group_29,group_01,,,
aves_aa_4R_1463_0040,194,2,5,1463,39,Claus Habermùller,doc_01,aves_aa_4R_auth_0724,group_49,group_32,group_01,,,
aves_aa_4R_1464_0005,195,1,5,1464,4,her Hanns Trachenfeils der ammeister,doc_01,aves_aa_4R_auth_0493,group_48,,group_01,group_51,,
aves_aa_4R_1464_0015,195,1,15,1464,14,her Jacob Wurmsser,doc_01,aves_aa_4R_auth_0522,group_49,group_05,group_01,group_51,,
aves_aa_4R_1464_0016,195,1,16,1464,15,Walther Dùrre,doc_01,aves_aa_4R_auth_0570,group_49,group_06,group_01,,,
aves_aa_4R_1464_0017,195,1,17,1464,16,her Wilhelm Betscholt altammeister,doc_01,aves_aa_4R_auth_0509,group_49,group_07,group_01,group_51,group_52,
aves_aa_4R_1464_0018,195,1,18,1464,17,Andres Selig,doc_01,aves_aa_4R_auth_0725,group_49,group_08,group_01,,,
aves_aa_4R_1464_0019,195,1,19,1464,18,Steffan Wynngersheim,doc_01,aves_aa_4R_auth_0664,group_49,group_09,group_01,,,
aves_aa_4R_1464_0020,195,1,20,1464,19,Diebolt Reimbolt,doc_01,aves_aa_4R_auth_0561,group_49,group_10,group_01,,,
aves_aa_4R_1464_0021,195,1,21,1464,20,Adam Mesener,doc_01,aves_aa_4R_auth_0720,group_49,group_11,group_01,,,
aves_aa_4R_1464_0022,195,1,22,1464,21,Hanns Kachler,doc_01,aves_aa_4R_auth_0621,group_49,group_12,group_01,,,
aves_aa_4R_1464_0023,195,1,23,1464,22,Claus Knyebis,doc_01,aves_aa_4R_auth_0726,group_49,group_13,group_01,,,
aves_aa_4R_1464_0024,195,1,24,1464,23,Hanns Croßwilre,doc_01,aves_aa_4R_auth_0636,group_49,group_14,group_01,,,
aves_aa_4R_1464_0025,195,1,25,1464,24,her Hanns Lumbart altammeister,doc_01,aves_aa_4R_auth_0360,group_49,group_15,group_01,group_51,group_52,
aves_aa_4R_1464_0026,195,1,26,1464,25,Walther Vogt,doc_01,aves_aa_4R_auth_0676,group_49,group_16,group_01,,,
aves_aa_4R_1464_0027,195,1,27,1464,26,Claus Boͤsche,doc_01,aves_aa_4R_auth_0721,group_49,group_17,group_01,,,
aves_aa_4R_1464_0028,195,1,28,1464,27,Adam Wipolt,doc_01,aves_aa_4R_auth_0722,group_49,group_18,group_01,,,
aves_aa_4R_1464_0029,195,1,29,1464,28,Claus Weidenlich,doc_01,aves_aa_4R_auth_0727,group_49,group_19,group_01,,,
aves_aa_4R_1464_0030,195,1,30,1464,29,Jacob Gisebreht,doc_01,aves_aa_4R_auth_0723,group_49,group_20,group_01,,,
aves_aa_4R_1464_0031,195,1,31,1464,30,Claus Dohssenheim,doc_01,aves_aa_4R_auth_0627,group_49,group_21,group_01,,,
aves_aa_4R_1464_0032,195,1,32,1464,31,Claus Wirich,doc_01,aves_aa_4R_auth_0728,group_49,group_22,group_01,,,
aves_aa_4R_1464_0033,195,1,33,1464,32,Heinrich Metziger,doc_01,aves_aa_4R_auth_0638,group_49,group_23,group_01,,,
aves_aa_4R_1464_0034,195,1,34,1464,33,Conrat von Molsheim,doc_01,aves_aa_4R_auth_0729,group_49,group_24,group_01,,,
aves_aa_4R_1464_0035,195,1,35,1464,34,Heinrich Medinger,doc_01,aves_aa_4R_auth_0730,group_49,group_25,group_01,,,
aves_aa_4R_1464_0036,195,1,36,1464,35,Hanns Umb und Umb,doc_01,aves_aa_4R_auth_0648,group_49,group_26,group_01,,,
aves_aa_4R_1464_0037,195,1,37,1464,36,Hanns von Odratzheim,doc_01,aves_aa_4R_auth_0731,group_49,group_27,group_01,,,
aves_aa_4R_1464_0038,195,2,2,1464,37,Hanns Spilman,doc_01,aves_aa_4R_auth_0518,group_49,group_28,group_01,,,
aves_aa_4R_1464_0039,195,2,3,1464,38,Hanns Swencker,doc_01,aves_aa_4R_auth_0519,group_49,group_29,group_01,,,
aves_aa_4R_1464_0040,195,2,4,1464,39,Claus Habermùller,doc_01,aves_aa_4R_auth_0724,group_49,group_32,group_01,,,
aves_aa_4R_1465_0005,196,1,5,1465,4,her Heinrich Arge der ammeister,doc_01,aves_aa_4R_auth_0710,group_48,,group_01,group_51,,
aves_aa_4R_1465_0015,196,1,15,1465,14,Claus Renner,doc_01,aves_aa_4R_auth_0655,group_49,group_05,group_01,,,
aves_aa_4R_1465_0016,196,1,16,1465,15,Walther Dùrre,doc_01,aves_aa_4R_auth_0570,group_49,group_06,group_01,,,
aves_aa_4R_1465_0017,196,1,17,1465,16,her Wilhelm Betscholt altammeister,doc_01,aves_aa_4R_auth_0509,group_49,group_07,group_01,group_51,group_52,
aves_aa_4R_1465_0018,196,1,19,1465,17,Andres Selig,doc_01,aves_aa_4R_auth_0725,group_49,group_08,group_01,,,
aves_aa_4R_1465_0019,196,1,20,1465,18,Steffan Wingersheim,doc_01,aves_aa_4R_auth_0664,group_49,group_09,group_01,,,
aves_aa_4R_1465_0020,196,1,21,1465,19,Hanns Vendenheim der alte,doc_01,aves_aa_4R_auth_0571,group_49,group_10,group_01,,,
aves_aa_4R_1465_0021,196,1,23,1465,20,Walther von Rore,doc_01,aves_aa_4R_auth_0732,group_49,group_11,group_01,,,
aves_aa_4R_1465_0022,196,1,24,1465,21,Hanns Kacheler,doc_01,aves_aa_4R_auth_0621,group_49,group_12,group_01,,,
aves_aa_4R_1465_0023,196,1,25,1465,22,Claus Knÿebs,doc_01,aves_aa_4R_auth_0726,group_49,group_13,group_01,,,
aves_aa_4R_1465_0024,196,1,26,1465,23,Marx von Bruͦmat,doc_01,aves_aa_4R_auth_0733,group_49,group_14,group_01,,,
aves_aa_4R_1465_0025,196,1,27,1465,24,her Hanns Lumbart altammeister,doc_01,aves_aa_4R_auth_0360,group_49,group_15,group_01,group_51,group_52,
aves_aa_4R_1465_0026,196,1,29,1465,25,Hanns Meÿger,doc_01,aves_aa_4R_auth_0734,group_49,group_16,group_01,,,
aves_aa_4R_1465_0027,196,1,31,1465,26,Hanns Hùse,doc_01,aves_aa_4R_auth_0735,group_49,group_17,group_01,,,
aves_aa_4R_1465_0028,196,1,33,1465,27,Claus Beingewant,doc_01,aves_aa_4R_auth_0644,group_49,group_18,group_01,,,
aves_aa_4R_1465_0029,196,1,34,1465,28,Claus Weydelich,doc_01,aves_aa_4R_auth_0727,group_49,group_19,group_01,,,
aves_aa_4R_1465_0030,196,1,36,1465,29,Hanns Rosse,doc_01,aves_aa_4R_auth_0585,group_49,group_20,group_01,,,
aves_aa_4R_1465_0031,196,1,37,1465,30,Peter Schotte,doc_01,aves_aa_4R_auth_0736,group_49,group_21,group_01,,,
aves_aa_4R_1465_0032,196,1,38,1465,31,Claus Wÿrich,doc_01,aves_aa_4R_auth_0728,group_49,group_22,group_01,,,
aves_aa_4R_1465_0033,196,1,39,1465,32,Diebolt Baltener,doc_01,aves_aa_4R_auth_0737,group_49,group_23,group_01,,,
aves_aa_4R_1465_0034,196,1,40,1465,33,Conrat von Mollißheim,doc_01,aves_aa_4R_auth_0729,group_49,group_24,group_01,,,
aves_aa_4R_1465_0035,196,1,42,1465,34,Heinrich Medinger,doc_01,aves_aa_4R_auth_0730,group_49,group_25,group_01,,,
aves_aa_4R_1465_0036,196,2,1,1465,35,Peter von Olvisheim,doc_01,aves_aa_4R_auth_0738,group_49,group_26,group_01,,,
aves_aa_4R_1465_0037,196,2,4,1465,36,Hanns von Odratzheim,doc_01,aves_aa_4R_auth_0731,group_49,group_27,group_01,,,
aves_aa_4R_1465_0038,196,2,6,1465,37,Hanns Voltz,doc_01,aves_aa_4R_auth_0619,group_49,group_28,group_01,,,
aves_aa_4R_1465_0039,196,2,8,1465,38,Hanns Swencker,doc_01,aves_aa_4R_auth_0519,group_49,group_29,group_01,,,
aves_aa_4R_1465_0040,196,2,10,1465,39,Marx von Rastetten,doc_01,aves_aa_4R_auth_0739,group_49,group_32,group_01,,,
aves_aa_4R_1466_0005,197,1,5,1466,4,her Claus Boͧmgarter der ammeister,doc_01,aves_aa_4R_auth_0554,group_48,,group_01,group_51,,
aves_aa_4R_1466_0015,197,1,15,1466,14,Claus Renner,doc_01,aves_aa_4R_auth_0655,group_49,group_05,group_01,,,
aves_aa_4R_1466_0016,197,1,16,1466,15,Claus Linser,doc_01,aves_aa_4R_auth_0348,group_49,group_06,group_01,,,
aves_aa_4R_1466_0017,197,1,17,1466,16,Wilhelm Rotschilt,doc_01,aves_aa_4R_auth_0740,group_49,group_07,group_01,,,
aves_aa_4R_1466_0018,197,1,18,1466,17,her Jacob Ammelung altammeister,doc_01,aves_aa_4R_auth_0719,group_49,group_08,group_01,group_51,group_52,
aves_aa_4R_1466_0019,197,1,20,1466,18,Hanns Armbroster,doc_01,aves_aa_4R_auth_0713,group_49,group_09,group_01,,,
aves_aa_4R_1466_0020,197,1,21,1466,19,Hanns Vendenheim der alt,doc_01,aves_aa_4R_auth_0571,group_49,group_10,group_01,,,
aves_aa_4R_1466_0021,197,1,22,1466,20,Walther von Rore,doc_01,aves_aa_4R_auth_0732,group_49,group_11,group_01,,,
aves_aa_4R_1466_0022,197,1,23,1466,21,Friderich Kacheler,doc_01,aves_aa_4R_auth_0601,group_49,group_12,group_01,,,
aves_aa_4R_1466_0023,197,1,24,1466,22,Bernhart Allewelt,doc_01,aves_aa_4R_auth_0741,group_49,group_13,group_01,,,
aves_aa_4R_1466_0024,197,1,25,1466,23,Marx von Bruͦmat,doc_01,aves_aa_4R_auth_0733,group_49,group_14,group_01,,,
aves_aa_4R_1466_0025,197,1,26,1466,24,Heinrich Bysinger,doc_01,aves_aa_4R_auth_0715,group_49,group_15,group_01,,,
aves_aa_4R_1466_0026,197,1,27,1466,25,Hanns Meyger,doc_01,aves_aa_4R_auth_0734,group_49,group_16,group_01,,,
aves_aa_4R_1466_0027,197,1,29,1466,26,Hanns Hùse,doc_01,aves_aa_4R_auth_0735,group_49,group_17,group_01,,,
aves_aa_4R_1466_0028,197,1,31,1466,27,Claus Beingewant,doc_01,aves_aa_4R_auth_0644,group_49,group_18,group_01,,,
aves_aa_4R_1466_0029,197,1,32,1466,28,Jocob Lampreht,doc_01,aves_aa_4R_auth_0742,group_49,group_19,group_01,,,
aves_aa_4R_1466_0030,197,1,34,1466,29,Hanns Rosse,doc_01,aves_aa_4R_auth_0585,group_49,group_20,group_01,,,
aves_aa_4R_1466_0031,197,1,35,1466,30,Peter Schott,doc_01,aves_aa_4R_auth_0736,group_49,group_21,group_01,,,
aves_aa_4R_1466_0032,197,1,36,1466,31,Hanns Spete,doc_01,aves_aa_4R_auth_0261,group_49,group_22,group_01,,,
aves_aa_4R_1466_0033,197,1,37,1466,32,Diebolt Baltener,doc_01,aves_aa_4R_auth_0737,group_49,group_23,group_01,,,
aves_aa_4R_1466_0034,197,1,38,1466,33,Uͦlrich von Morßmùnster,doc_01,aves_aa_4R_auth_0743,group_49,group_24,group_01,,,
aves_aa_4R_1466_0035,197,1,40,1466,34,her Hanns Trachen feilß altammeister,doc_01,aves_aa_4R_auth_0493,group_49,group_25,group_01,group_51,group_52,
aves_aa_4R_1466_0036,197,2,1,1466,35,Peter von Olvisheim,doc_01,aves_aa_4R_auth_0744,group_49,group_26,group_01,,,
